hospName,topWait,updateTime,updateDate
North Lantau Hospital,1.5,2019-05-08 18:45:00,2019-05-08
Princess Margaret Hospital,1.5,2019-05-08 18:45:00,2019-05-08
Pok Oi Hospital,1.5,2019-05-08 18:45:00,2019-05-08
Prince of Wales Hospital,3.5,2019-05-08 18:45:00,2019-05-08
Pamela Youde Nethersole Eastern Hospital,2.5,2019-05-08 18:45:00,2019-05-08
Queen Elizabeth Hospital,2.5,2019-05-08 18:45:00,2019-05-08
Queen Mary Hospital,2.5,2019-05-08 18:45:00,2019-05-08
Ruttonjee Hospital,1.5,2019-05-08 18:45:00,2019-05-08
St John Hospital,0.5,2019-05-08 18:45:00,2019-05-08
Tseung Kwan O Hospital,3.5,2019-05-08 18:45:00,2019-05-08
Tuen Mun Hospital,2.5,2019-05-08 18:45:00,2019-05-08
Tin Shui Wai Hospital,2.5,2019-05-08 18:45:00,2019-05-08
United Christian Hospital,6.5,2019-05-08 18:45:00,2019-05-08
Yan Chai Hospital,2.5,2019-05-08 18:45:00,2019-05-08
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-05-08 19:00:00,2019-05-08
Caritas Medical Centre,0.5,2019-05-08 19:00:00,2019-05-08
Kwong Wah Hospital,0.5,2019-05-08 19:00:00,2019-05-08
North District Hospital,4.5,2019-05-08 19:00:00,2019-05-08
North Lantau Hospital,1.5,2019-05-08 19:00:00,2019-05-08
Princess Margaret Hospital,1.5,2019-05-08 19:00:00,2019-05-08
Pok Oi Hospital,1.5,2019-05-08 19:00:00,2019-05-08
Prince of Wales Hospital,3.5,2019-05-08 19:00:00,2019-05-08
Pamela Youde Nethersole Eastern Hospital,2.5,2019-05-08 19:00:00,2019-05-08
Queen Elizabeth Hospital,2.5,2019-05-08 19:00:00,2019-05-08
Queen Mary Hospital,2.5,2019-05-08 19:00:00,2019-05-08
Ruttonjee Hospital,1.5,2019-05-08 19:00:00,2019-05-08
St John Hospital,0.5,2019-05-08 19:00:00,2019-05-08
Tseung Kwan O Hospital,3.5,2019-05-08 19:00:00,2019-05-08
Tuen Mun Hospital,2.5,2019-05-08 19:00:00,2019-05-08
Tin Shui Wai Hospital,2.5,2019-05-08 19:00:00,2019-05-08
United Christian Hospital,6.5,2019-05-08 19:00:00,2019-05-08
Yan Chai Hospital,2.5,2019-05-08 19:00:00,2019-05-08
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-05-08 19:15:00,2019-05-08
Caritas Medical Centre,0.5,2019-05-08 19:15:00,2019-05-08
Kwong Wah Hospital,0.5,2019-05-08 19:15:00,2019-05-08
North District Hospital,4.5,2019-05-08 19:15:00,2019-05-08
North Lantau Hospital,1.5,2019-05-08 19:15:00,2019-05-08
Princess Margaret Hospital,1.5,2019-05-08 19:15:00,2019-05-08
Pok Oi Hospital,2.5,2019-05-08 19:15:00,2019-05-08
Prince of Wales Hospital,3.5,2019-05-08 19:15:00,2019-05-08
Pamela Youde Nethersole Eastern Hospital,2.5,2019-05-08 19:15:00,2019-05-08
Queen Elizabeth Hospital,2.5,2019-05-08 19:15:00,2019-05-08
Queen Mary Hospital,2.5,2019-05-08 19:15:00,2019-05-08
Ruttonjee Hospital,1.5,2019-05-08 19:15:00,2019-05-08
St John Hospital,0.5,2019-05-08 19:15:00,2019-05-08
Tseung Kwan O Hospital,3.5,2019-05-08 19:15:00,2019-05-08
Tuen Mun Hospital,2.5,2019-05-08 19:15:00,2019-05-08
Tin Shui Wai Hospital,2.5,2019-05-08 19:15:00,2019-05-08
United Christian Hospital,6.5,2019-05-08 19:15:00,2019-05-08
Yan Chai Hospital,2.5,2019-05-08 19:15:00,2019-05-08
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-05-08 19:30:00,2019-05-08
Caritas Medical Centre,0.5,2019-05-08 19:30:00,2019-05-08
Kwong Wah Hospital,0.5,2019-05-08 19:30:00,2019-05-08
North District Hospital,4.5,2019-05-08 19:30:00,2019-05-08
North Lantau Hospital,1.5,2019-05-08 19:30:00,2019-05-08
Princess Margaret Hospital,1.5,2019-05-08 19:30:00,2019-05-08
Pok Oi Hospital,2.5,2019-05-08 19:30:00,2019-05-08
Prince of Wales Hospital,3.5,2019-05-08 19:30:00,2019-05-08
Pamela Youde Nethersole Eastern Hospital,2.5,2019-05-08 19:30:00,2019-05-08
Queen Elizabeth Hospital,2.5,2019-05-08 19:30:00,2019-05-08
Queen Mary Hospital,2.5,2019-05-08 19:30:00,2019-05-08
Ruttonjee Hospital,1.5,2019-05-08 19:30:00,2019-05-08
St John Hospital,0.5,2019-05-08 19:30:00,2019-05-08
Tseung Kwan O Hospital,3.5,2019-05-08 19:30:00,2019-05-08
Tuen Mun Hospital,2.5,2019-05-08 19:30:00,2019-05-08
Tin Shui Wai Hospital,2.5,2019-05-08 19:30:00,2019-05-08
United Christian Hospital,7.5,2019-05-08 19:30:00,2019-05-08
Yan Chai Hospital,2.5,2019-05-08 19:30:00,2019-05-08
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-05-08 19:45:00,2019-05-08
Caritas Medical Centre,0.5,2019-05-08 19:45:00,2019-05-08
Kwong Wah Hospital,0.5,2019-05-08 19:45:00,2019-05-08
North District Hospital,4.5,2019-05-08 19:45:00,2019-05-08
North Lantau Hospital,0.5,2019-05-08 19:45:00,2019-05-08
Princess Margaret Hospital,1.5,2019-05-08 19:45:00,2019-05-08
Pok Oi Hospital,2.5,2019-05-08 19:45:00,2019-05-08
Prince of Wales Hospital,3.5,2019-05-08 19:45:00,2019-05-08
Pamela Youde Nethersole Eastern Hospital,2.5,2019-05-08 19:45:00,2019-05-08
Queen Elizabeth Hospital,2.5,2019-05-08 19:45:00,2019-05-08
Queen Mary Hospital,2.5,2019-05-08 19:45:00,2019-05-08
Ruttonjee Hospital,1.5,2019-05-08 19:45:00,2019-05-08
St John Hospital,0.5,2019-05-08 19:45:00,2019-05-08
Tseung Kwan O Hospital,3.5,2019-05-08 19:45:00,2019-05-08
Tuen Mun Hospital,2.5,2019-05-08 19:45:00,2019-05-08
Tin Shui Wai Hospital,2.5,2019-05-08 19:45:00,2019-05-08
United Christian Hospital,7.5,2019-05-08 19:45:00,2019-05-08
Yan Chai Hospital,2.5,2019-05-08 19:45:00,2019-05-08
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-05-08 20:00:00,2019-05-08
Caritas Medical Centre,0.5,2019-05-08 20:00:00,2019-05-08
Kwong Wah Hospital,0.5,2019-05-08 20:00:00,2019-05-08
North District Hospital,4.5,2019-05-08 20:00:00,2019-05-08
North Lantau Hospital,0.5,2019-05-08 20:00:00,2019-05-08
Princess Margaret Hospital,1.5,2019-05-08 20:00:00,2019-05-08
Pok Oi Hospital,2.5,2019-05-08 20:00:00,2019-05-08
Prince of Wales Hospital,3.5,2019-05-08 20:00:00,2019-05-08
Pamela Youde Nethersole Eastern Hospital,2.5,2019-05-08 20:00:00,2019-05-08
Queen Elizabeth Hospital,2.5,2019-05-08 20:00:00,2019-05-08
Queen Mary Hospital,2.5,2019-05-08 20:00:00,2019-05-08
Ruttonjee Hospital,1.5,2019-05-08 20:00:00,2019-05-08
St John Hospital,0.5,2019-05-08 20:00:00,2019-05-08
Tseung Kwan O Hospital,3.5,2019-05-08 20:00:00,2019-05-08
Tuen Mun Hospital,2.5,2019-05-08 20:00:00,2019-05-08
Tin Shui Wai Hospital,2.5,2019-05-08 20:00:00,2019-05-08
United Christian Hospital,7.5,2019-05-08 20:00:00,2019-05-08
Yan Chai Hospital,2.5,2019-05-08 20:00:00,2019-05-08
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-05-08 20:15:00,2019-05-08
Caritas Medical Centre,0.5,2019-05-08 20:15:00,2019-05-08
Kwong Wah Hospital,1.5,2019-05-08 20:15:00,2019-05-08
North District Hospital,4.5,2019-05-08 20:15:00,2019-05-08
North Lantau Hospital,0.5,2019-05-08 20:15:00,2019-05-08
Princess Margaret Hospital,1.5,2019-05-08 20:15:00,2019-05-08
Pok Oi Hospital,2.5,2019-05-08 20:15:00,2019-05-08
Prince of Wales Hospital,3.5,2019-05-08 20:15:00,2019-05-08
Pamela Youde Nethersole Eastern Hospital,2.5,2019-05-08 20:15:00,2019-05-08
Queen Elizabeth Hospital,2.5,2019-05-08 20:15:00,2019-05-08
Queen Mary Hospital,2.5,2019-05-08 20:15:00,2019-05-08
Ruttonjee Hospital,1.5,2019-05-08 20:15:00,2019-05-08
St John Hospital,0.5,2019-05-08 20:15:00,2019-05-08
Tseung Kwan O Hospital,3.5,2019-05-08 20:15:00,2019-05-08
Tuen Mun Hospital,2.5,2019-05-08 20:15:00,2019-05-08
Tin Shui Wai Hospital,2.5,2019-05-08 20:15:00,2019-05-08
United Christian Hospital,7.5,2019-05-08 20:15:00,2019-05-08
Yan Chai Hospital,4.5,2019-05-08 20:15:00,2019-05-08
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-05-08 20:30:00,2019-05-08
Caritas Medical Centre,0.5,2019-05-08 20:30:00,2019-05-08
Kwong Wah Hospital,1.5,2019-05-08 20:30:00,2019-05-08
North District Hospital,4.5,2019-05-08 20:30:00,2019-05-08
North Lantau Hospital,0.5,2019-05-08 20:30:00,2019-05-08
Princess Margaret Hospital,1.5,2019-05-08 20:30:00,2019-05-08
Pok Oi Hospital,2.5,2019-05-08 20:30:00,2019-05-08
Prince of Wales Hospital,3.5,2019-05-08 20:30:00,2019-05-08
Pamela Youde Nethersole Eastern Hospital,2.5,2019-05-08 20:30:00,2019-05-08
Queen Elizabeth Hospital,3.5,2019-05-08 20:30:00,2019-05-08
Queen Mary Hospital,2.5,2019-05-08 20:30:00,2019-05-08
Ruttonjee Hospital,1.5,2019-05-08 20:30:00,2019-05-08
St John Hospital,0.5,2019-05-08 20:30:00,2019-05-08
Tseung Kwan O Hospital,3.5,2019-05-08 20:30:00,2019-05-08
Tuen Mun Hospital,2.5,2019-05-08 20:30:00,2019-05-08
Tin Shui Wai Hospital,2.5,2019-05-08 20:30:00,2019-05-08
United Christian Hospital,8.5,2019-05-08 20:30:00,2019-05-08
Yan Chai Hospital,4.5,2019-05-08 20:30:00,2019-05-08
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-05-08 20:45:00,2019-05-08
Caritas Medical Centre,0.5,2019-05-08 20:45:00,2019-05-08
Kwong Wah Hospital,1.5,2019-05-08 20:45:00,2019-05-08
North District Hospital,4.5,2019-05-08 20:45:00,2019-05-08
North Lantau Hospital,0.5,2019-05-08 20:45:00,2019-05-08
Princess Margaret Hospital,1.5,2019-05-08 20:45:00,2019-05-08
Pok Oi Hospital,1.5,2019-05-08 20:45:00,2019-05-08
Prince of Wales Hospital,3.5,2019-05-08 20:45:00,2019-05-08
Pamela Youde Nethersole Eastern Hospital,2.5,2019-05-08 20:45:00,2019-05-08
Queen Elizabeth Hospital,3.5,2019-05-08 20:45:00,2019-05-08
Queen Mary Hospital,2.5,2019-05-08 20:45:00,2019-05-08
Ruttonjee Hospital,1.5,2019-05-08 20:45:00,2019-05-08
St John Hospital,0.5,2019-05-08 20:45:00,2019-05-08
Tseung Kwan O Hospital,3.5,2019-05-08 20:45:00,2019-05-08
Tuen Mun Hospital,2.5,2019-05-08 20:45:00,2019-05-08
Tin Shui Wai Hospital,2.5,2019-05-08 20:45:00,2019-05-08
United Christian Hospital,8.5,2019-05-08 20:45:00,2019-05-08
Yan Chai Hospital,4.5,2019-05-08 20:45:00,2019-05-08
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-05-08 21:00:00,2019-05-08
Caritas Medical Centre,0.5,2019-05-08 21:00:00,2019-05-08
Kwong Wah Hospital,1.5,2019-05-08 21:00:00,2019-05-08
North District Hospital,2.5,2019-05-08 21:00:00,2019-05-08
North Lantau Hospital,0.5,2019-05-08 21:00:00,2019-05-08
Princess Margaret Hospital,1.5,2019-05-08 21:00:00,2019-05-08
Pok Oi Hospital,1.5,2019-05-08 21:00:00,2019-05-08
Prince of Wales Hospital,3.5,2019-05-08 21:00:00,2019-05-08
Pamela Youde Nethersole Eastern Hospital,2.5,2019-05-08 21:00:00,2019-05-08
Queen Elizabeth Hospital,3.5,2019-05-08 21:00:00,2019-05-08
Queen Mary Hospital,2.5,2019-05-08 21:00:00,2019-05-08
Ruttonjee Hospital,2.5,2019-05-08 21:00:00,2019-05-08
St John Hospital,0.5,2019-05-08 21:00:00,2019-05-08
Tseung Kwan O Hospital,3.5,2019-05-08 21:00:00,2019-05-08
Tuen Mun Hospital,2.5,2019-05-08 21:00:00,2019-05-08
Tin Shui Wai Hospital,2.5,2019-05-08 21:00:00,2019-05-08
United Christian Hospital,8.5,2019-05-08 21:00:00,2019-05-08
Yan Chai Hospital,4.5,2019-05-08 21:00:00,2019-05-08
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-05-08 21:15:00,2019-05-08
Caritas Medical Centre,0.5,2019-05-08 21:15:00,2019-05-08
Kwong Wah Hospital,1.5,2019-05-08 21:15:00,2019-05-08
North District Hospital,2.5,2019-05-08 21:15:00,2019-05-08
North Lantau Hospital,0.5,2019-05-08 21:15:00,2019-05-08
Princess Margaret Hospital,1.5,2019-05-08 21:15:00,2019-05-08
Pok Oi Hospital,1.5,2019-05-08 21:15:00,2019-05-08
Prince of Wales Hospital,3.5,2019-05-08 21:15:00,2019-05-08
Pamela Youde Nethersole Eastern Hospital,2.5,2019-05-08 21:15:00,2019-05-08
Queen Elizabeth Hospital,3.5,2019-05-08 21:15:00,2019-05-08
Queen Mary Hospital,2.5,2019-05-08 21:15:00,2019-05-08
Ruttonjee Hospital,2.5,2019-05-08 21:15:00,2019-05-08
St John Hospital,0.5,2019-05-08 21:15:00,2019-05-08
Tseung Kwan O Hospital,3.5,2019-05-08 21:15:00,2019-05-08
Tuen Mun Hospital,2.5,2019-05-08 21:15:00,2019-05-08
Tin Shui Wai Hospital,2.5,2019-05-08 21:15:00,2019-05-08
United Christian Hospital,8.5,2019-05-08 21:15:00,2019-05-08
Yan Chai Hospital,4.5,2019-05-08 21:15:00,2019-05-08
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-05-08 21:30:00,2019-05-08
Caritas Medical Centre,0.5,2019-05-08 21:30:00,2019-05-08
Kwong Wah Hospital,1.5,2019-05-08 21:30:00,2019-05-08
North District Hospital,2.5,2019-05-08 21:30:00,2019-05-08
North Lantau Hospital,0.5,2019-05-08 21:30:00,2019-05-08
Princess Margaret Hospital,1.5,2019-05-08 21:30:00,2019-05-08
Pok Oi Hospital,1.5,2019-05-08 21:30:00,2019-05-08
Prince of Wales Hospital,3.5,2019-05-08 21:30:00,2019-05-08
Pamela Youde Nethersole Eastern Hospital,2.5,2019-05-08 21:30:00,2019-05-08
Queen Elizabeth Hospital,3.5,2019-05-08 21:30:00,2019-05-08
Queen Mary Hospital,2.5,2019-05-08 21:30:00,2019-05-08
Ruttonjee Hospital,2.5,2019-05-08 21:30:00,2019-05-08
St John Hospital,0.5,2019-05-08 21:30:00,2019-05-08
Tseung Kwan O Hospital,6.5,2019-05-08 21:30:00,2019-05-08
Tuen Mun Hospital,2.5,2019-05-08 21:30:00,2019-05-08
Tin Shui Wai Hospital,2.5,2019-05-08 21:30:00,2019-05-08
United Christian Hospital,8.5,2019-05-08 21:30:00,2019-05-08
Yan Chai Hospital,4.5,2019-05-08 21:30:00,2019-05-08
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-05-08 21:45:00,2019-05-08
Caritas Medical Centre,1.5,2019-05-08 21:45:00,2019-05-08
Kwong Wah Hospital,1.5,2019-05-08 21:45:00,2019-05-08
North District Hospital,2.5,2019-05-08 21:45:00,2019-05-08
North Lantau Hospital,0.5,2019-05-08 21:45:00,2019-05-08
Princess Margaret Hospital,1.5,2019-05-08 21:45:00,2019-05-08
Pok Oi Hospital,1.5,2019-05-08 21:45:00,2019-05-08
Prince of Wales Hospital,3.5,2019-05-08 21:45:00,2019-05-08
Pamela Youde Nethersole Eastern Hospital,2.5,2019-05-08 21:45:00,2019-05-08
Queen Elizabeth Hospital,3.5,2019-05-08 21:45:00,2019-05-08
Queen Mary Hospital,3.5,2019-05-08 21:45:00,2019-05-08
Ruttonjee Hospital,2.5,2019-05-08 21:45:00,2019-05-08
St John Hospital,0.5,2019-05-08 21:45:00,2019-05-08
Tseung Kwan O Hospital,6.5,2019-05-08 21:45:00,2019-05-08
Tuen Mun Hospital,2.5,2019-05-08 21:45:00,2019-05-08
Tin Shui Wai Hospital,2.5,2019-05-08 21:45:00,2019-05-08
United Christian Hospital,8.5,2019-05-08 21:45:00,2019-05-08
Yan Chai Hospital,4.5,2019-05-08 21:45:00,2019-05-08
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-05-08 22:00:00,2019-05-08
Caritas Medical Centre,1.5,2019-05-08 22:00:00,2019-05-08
Kwong Wah Hospital,1.5,2019-05-08 22:00:00,2019-05-08
North District Hospital,6.5,2019-05-08 22:00:00,2019-05-08
North Lantau Hospital,0.5,2019-05-08 22:00:00,2019-05-08
Princess Margaret Hospital,1.5,2019-05-08 22:00:00,2019-05-08
Pok Oi Hospital,1.5,2019-05-08 22:00:00,2019-05-08
Prince of Wales Hospital,3.5,2019-05-08 22:00:00,2019-05-08
Pamela Youde Nethersole Eastern Hospital,2.5,2019-05-08 22:00:00,2019-05-08
Queen Elizabeth Hospital,3.5,2019-05-08 22:00:00,2019-05-08
Queen Mary Hospital,3.5,2019-05-08 22:00:00,2019-05-08
Ruttonjee Hospital,2.5,2019-05-08 22:00:00,2019-05-08
St John Hospital,0.5,2019-05-08 22:00:00,2019-05-08
Tseung Kwan O Hospital,6.5,2019-05-08 22:00:00,2019-05-08
Tuen Mun Hospital,2.5,2019-05-08 22:00:00,2019-05-08
Tin Shui Wai Hospital,2.5,2019-05-08 22:00:00,2019-05-08
United Christian Hospital,8.5,2019-05-08 22:00:00,2019-05-08
Yan Chai Hospital,4.5,2019-05-08 22:00:00,2019-05-08
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-05-08 22:15:00,2019-05-08
Caritas Medical Centre,1.5,2019-05-08 22:15:00,2019-05-08
Kwong Wah Hospital,1.5,2019-05-08 22:15:00,2019-05-08
North District Hospital,7.5,2019-05-08 22:15:00,2019-05-08
North Lantau Hospital,0.5,2019-05-08 22:15:00,2019-05-08
Princess Margaret Hospital,1.5,2019-05-08 22:15:00,2019-05-08
Pok Oi Hospital,1.5,2019-05-08 22:15:00,2019-05-08
Prince of Wales Hospital,3.5,2019-05-08 22:15:00,2019-05-08
Pamela Youde Nethersole Eastern Hospital,2.5,2019-05-08 22:15:00,2019-05-08
Queen Elizabeth Hospital,3.5,2019-05-08 22:15:00,2019-05-08
Queen Mary Hospital,3.5,2019-05-08 22:15:00,2019-05-08
Ruttonjee Hospital,2.5,2019-05-08 22:15:00,2019-05-08
St John Hospital,0.5,2019-05-08 22:15:00,2019-05-08
Tseung Kwan O Hospital,6.5,2019-05-08 22:15:00,2019-05-08
Tuen Mun Hospital,2.5,2019-05-08 22:15:00,2019-05-08
Tin Shui Wai Hospital,2.5,2019-05-08 22:15:00,2019-05-08
United Christian Hospital,8.5,2019-05-08 22:15:00,2019-05-08
Yan Chai Hospital,4.5,2019-05-08 22:15:00,2019-05-08
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-05-08 22:30:00,2019-05-08
Caritas Medical Centre,1.5,2019-05-08 22:30:00,2019-05-08
Kwong Wah Hospital,1.5,2019-05-08 22:30:00,2019-05-08
North District Hospital,7.5,2019-05-08 22:30:00,2019-05-08
North Lantau Hospital,0.5,2019-05-08 22:30:00,2019-05-08
Princess Margaret Hospital,1.5,2019-05-08 22:30:00,2019-05-08
Pok Oi Hospital,1.5,2019-05-08 22:30:00,2019-05-08
Prince of Wales Hospital,3.5,2019-05-08 22:30:00,2019-05-08
Pamela Youde Nethersole Eastern Hospital,2.5,2019-05-08 22:30:00,2019-05-08
Queen Elizabeth Hospital,3.5,2019-05-08 22:30:00,2019-05-08
Queen Mary Hospital,3.5,2019-05-08 22:30:00,2019-05-08
Ruttonjee Hospital,2.5,2019-05-08 22:30:00,2019-05-08
St John Hospital,0.5,2019-05-08 22:30:00,2019-05-08
Tseung Kwan O Hospital,6.5,2019-05-08 22:30:00,2019-05-08
Tuen Mun Hospital,2.5,2019-05-08 22:30:00,2019-05-08
Tin Shui Wai Hospital,2.5,2019-05-08 22:30:00,2019-05-08
United Christian Hospital,8.5,2019-05-08 22:30:00,2019-05-08
Yan Chai Hospital,4.5,2019-05-08 22:30:00,2019-05-08
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-05-08 22:45:00,2019-05-08
Caritas Medical Centre,1.5,2019-05-08 22:45:00,2019-05-08
Kwong Wah Hospital,1.5,2019-05-08 22:45:00,2019-05-08
North District Hospital,7.5,2019-05-08 22:45:00,2019-05-08
North Lantau Hospital,0.5,2019-05-08 22:45:00,2019-05-08
Princess Margaret Hospital,1.5,2019-05-08 22:45:00,2019-05-08
Pok Oi Hospital,1.5,2019-05-08 22:45:00,2019-05-08
Prince of Wales Hospital,3.5,2019-05-08 22:45:00,2019-05-08
Pamela Youde Nethersole Eastern Hospital,2.5,2019-05-08 22:45:00,2019-05-08
Queen Elizabeth Hospital,3.5,2019-05-08 22:45:00,2019-05-08
Queen Mary Hospital,3.5,2019-05-08 22:45:00,2019-05-08
Ruttonjee Hospital,2.5,2019-05-08 22:45:00,2019-05-08
St John Hospital,0.5,2019-05-08 22:45:00,2019-05-08
Tseung Kwan O Hospital,6.5,2019-05-08 22:45:00,2019-05-08
Tuen Mun Hospital,2.5,2019-05-08 22:45:00,2019-05-08
Tin Shui Wai Hospital,2.5,2019-05-08 22:45:00,2019-05-08
United Christian Hospital,8.5,2019-05-08 22:45:00,2019-05-08
Yan Chai Hospital,4.5,2019-05-08 22:45:00,2019-05-08
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-05-08 23:00:00,2019-05-08
Caritas Medical Centre,1.5,2019-05-08 23:00:00,2019-05-08
Kwong Wah Hospital,1.5,2019-05-08 23:00:00,2019-05-08
North District Hospital,7.5,2019-05-08 23:00:00,2019-05-08
North Lantau Hospital,0.5,2019-05-08 23:00:00,2019-05-08
Princess Margaret Hospital,1.5,2019-05-08 23:00:00,2019-05-08
Pok Oi Hospital,1.5,2019-05-08 23:00:00,2019-05-08
Prince of Wales Hospital,3.5,2019-05-08 23:00:00,2019-05-08
Pamela Youde Nethersole Eastern Hospital,2.5,2019-05-08 23:00:00,2019-05-08
Queen Elizabeth Hospital,3.5,2019-05-08 23:00:00,2019-05-08
Queen Mary Hospital,3.5,2019-05-08 23:00:00,2019-05-08
Ruttonjee Hospital,2.5,2019-05-08 23:00:00,2019-05-08
St John Hospital,0.5,2019-05-08 23:00:00,2019-05-08
Tseung Kwan O Hospital,6.5,2019-05-08 23:00:00,2019-05-08
Tuen Mun Hospital,2.5,2019-05-08 23:00:00,2019-05-08
Tin Shui Wai Hospital,2.5,2019-05-08 23:00:00,2019-05-08
United Christian Hospital,8.5,2019-05-08 23:00:00,2019-05-08
Yan Chai Hospital,4.5,2019-05-08 23:00:00,2019-05-08
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-05-08 23:15:00,2019-05-08
Caritas Medical Centre,1.5,2019-05-08 23:15:00,2019-05-08
Kwong Wah Hospital,1.5,2019-05-08 23:15:00,2019-05-08
North District Hospital,7.5,2019-05-08 23:15:00,2019-05-08
North Lantau Hospital,0.5,2019-05-08 23:15:00,2019-05-08
Princess Margaret Hospital,1.5,2019-05-08 23:15:00,2019-05-08
Pok Oi Hospital,1.5,2019-05-08 23:15:00,2019-05-08
Prince of Wales Hospital,3.5,2019-05-08 23:15:00,2019-05-08
Pamela Youde Nethersole Eastern Hospital,2.5,2019-05-08 23:15:00,2019-05-08
Queen Elizabeth Hospital,3.5,2019-05-08 23:15:00,2019-05-08
Queen Mary Hospital,3.5,2019-05-08 23:15:00,2019-05-08
Ruttonjee Hospital,2.5,2019-05-08 23:15:00,2019-05-08
St John Hospital,0.5,2019-05-08 23:15:00,2019-05-08
Tseung Kwan O Hospital,7.5,2019-05-08 23:15:00,2019-05-08
Tuen Mun Hospital,2.5,2019-05-08 23:15:00,2019-05-08
Tin Shui Wai Hospital,2.5,2019-05-08 23:15:00,2019-05-08
United Christian Hospital,8.5,2019-05-08 23:15:00,2019-05-08
Yan Chai Hospital,4.5,2019-05-08 23:15:00,2019-05-08
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-05-08 23:30:00,2019-05-08
Caritas Medical Centre,1.5,2019-05-08 23:30:00,2019-05-08
Kwong Wah Hospital,1.5,2019-05-08 23:30:00,2019-05-08
North District Hospital,8.5,2019-05-08 23:30:00,2019-05-08
North Lantau Hospital,0.5,2019-05-08 23:30:00,2019-05-08
Princess Margaret Hospital,1.5,2019-05-08 23:30:00,2019-05-08
Pok Oi Hospital,1.5,2019-05-08 23:30:00,2019-05-08
Prince of Wales Hospital,3.5,2019-05-08 23:30:00,2019-05-08
Pamela Youde Nethersole Eastern Hospital,3.5,2019-05-08 23:30:00,2019-05-08
Queen Elizabeth Hospital,3.5,2019-05-08 23:30:00,2019-05-08
Queen Mary Hospital,3.5,2019-05-08 23:30:00,2019-05-08
Ruttonjee Hospital,2.5,2019-05-08 23:30:00,2019-05-08
St John Hospital,0.5,2019-05-08 23:30:00,2019-05-08
Tseung Kwan O Hospital,7.5,2019-05-08 23:30:00,2019-05-08
Tuen Mun Hospital,2.5,2019-05-08 23:30:00,2019-05-08
Tin Shui Wai Hospital,2.5,2019-05-08 23:30:00,2019-05-08
United Christian Hospital,8.5,2019-05-08 23:30:00,2019-05-08
Yan Chai Hospital,4.5,2019-05-08 23:30:00,2019-05-08
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-05-08 23:45:00,2019-05-08
Caritas Medical Centre,1.5,2019-05-08 23:45:00,2019-05-08
Kwong Wah Hospital,1.5,2019-05-08 23:45:00,2019-05-08
North District Hospital,8.5,2019-05-08 23:45:00,2019-05-08
North Lantau Hospital,0.5,2019-05-08 23:45:00,2019-05-08
Princess Margaret Hospital,0.5,2019-05-08 23:45:00,2019-05-08
Pok Oi Hospital,1.5,2019-05-08 23:45:00,2019-05-08
Prince of Wales Hospital,3.5,2019-05-08 23:45:00,2019-05-08
Pamela Youde Nethersole Eastern Hospital,4.5,2019-05-08 23:45:00,2019-05-08
Queen Elizabeth Hospital,3.5,2019-05-08 23:45:00,2019-05-08
Queen Mary Hospital,3.5,2019-05-08 23:45:00,2019-05-08
Ruttonjee Hospital,2.5,2019-05-08 23:45:00,2019-05-08
St John Hospital,0.5,2019-05-08 23:45:00,2019-05-08
Tseung Kwan O Hospital,7.5,2019-05-08 23:45:00,2019-05-08
Tuen Mun Hospital,2.5,2019-05-08 23:45:00,2019-05-08
Tin Shui Wai Hospital,2.5,2019-05-08 23:45:00,2019-05-08
United Christian Hospital,8.5,2019-05-08 23:45:00,2019-05-08
Yan Chai Hospital,3.5,2019-05-08 23:45:00,2019-05-08
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-05-09 00:00:00,2019-05-09
Caritas Medical Centre,1.5,2019-05-09 00:00:00,2019-05-09
Kwong Wah Hospital,1.5,2019-05-09 00:00:00,2019-05-09
North District Hospital,8.5,2019-05-09 00:00:00,2019-05-09
North Lantau Hospital,0.5,2019-05-09 00:00:00,2019-05-09
Princess Margaret Hospital,0.5,2019-05-09 00:00:00,2019-05-09
Pok Oi Hospital,1.5,2019-05-09 00:00:00,2019-05-09
Prince of Wales Hospital,3.5,2019-05-09 00:00:00,2019-05-09
Pamela Youde Nethersole Eastern Hospital,4.5,2019-05-09 00:00:00,2019-05-09
Queen Elizabeth Hospital,3.5,2019-05-09 00:00:00,2019-05-09
